<<<<<<< Updated upstream
"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_fall_les","edad_fall_les","edad_m1","g_edad_fall_les","estado_implicado","tipo_vehi","color_vehi","casusa_acc"
"5821",5821,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","23","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5822",5822,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","23","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5823",5823,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","24","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5824",5824,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","25","Mayor","25-29","Lesionado","Microbus","Gris","Colisiono"
"5825",5825,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","22","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5826",5826,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","26","Mayor","25-29","Lesionado","Microbus","Gris","Colisiono"
"5827",5827,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","24","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5828",5828,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","1","Menor","Menosr de 15","Lesionado","Microbus","Gris","Colisiono"
"5829",5829,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","24","Mayor","20-24","Lesionado","Microbus","Gris","Colisiono"
"5830",5830,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Mujer","46","Mayor","45-49","Lesionado","Microbus","Gris","Colisiono"
"5831",5831,7,"Diciembre","Viernes",15,"Guatemala","Guatemala","Urbano","1","Hombre","22","Mayor","20-24","Lesionado","Motocicleta","Negro","Colisiono"
"5832",5832,7,"Diciembre","Viernes",15,"Guatemala","Guatemala","Urbano","1","Mujer","41","Mayor","40-44","Lesionado","Motocicleta","Negro","Colisiono"
"5833",5833,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","32","Mayor","30-34","Lesionado","Bus urbano","Amarillo","Colisiono"
"5834",5834,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","28","Mayor","25-29","Lesionado","Bus urbano","Amarillo","Colisiono"
"5835",5835,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","44","Mayor","40-44","Lesionado","Bus urbano","Amarillo","Colisiono"
"5836",5836,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","24","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5837",5837,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","21","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5838",5838,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","32","Mayor","30-34","Lesionado","Bus urbano","Amarillo","Colisiono"
"5839",5839,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","21","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5840",5840,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","20","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5841",5841,7,"Diciembre","Viernes",23,"Guatemala","Guatemala","Urbano","14","Hombre","19","Mayor","15-19","Lesionado","Automovil","Verde","Colisiono"
"5842",5842,7,"Diciembre","Viernes",23,"Guatemala","Guatemala","Urbano","14","Mujer","16","Menor","15-19","Lesionado","Automovil","Verde","Colisiono"
"5843",5843,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","24","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5844",5844,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Mujer","28","Mayor","25-29","Lesionado","Bus urbano","Amarillo","Colisiono"
"5845",5845,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","45","Mayor","45-49","Lesionado","Bus urbano","Amarillo","Colisiono"
"5846",5846,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","44","Mayor","40-44","Lesionado","Bus urbano","Amarillo","Colisiono"
"5847",5847,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","21","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5848",5848,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","32","Mayor","30-34","Lesionado","Bus urbano","Amarillo","Colisiono"
"5849",5849,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","18","Mayor","15-19","Lesionado","Bus urbano","Amarillo","Colisiono"
"5850",5850,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","20","Mayor","20-24","Lesionado","Bus urbano","Amarillo","Colisiono"
"5851",5851,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","18","Mayor","15-19","Lesionado","Bus urbano","Amarillo","Colisiono"
"5852",5852,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","32","Mayor","30-34","Lesionado","Bus urbano","Amarillo","Colisiono"
"5853",5853,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","28","Mayor","25-29","Lesionado","Bus urbano","Amarillo","Colisiono"
"5854",5854,7,"Diciembre","Viernes",22,"Guatemala","Guatemala","Urbano","11","Hombre","51","Mayor","50-54","Lesionado","Camión","Blanco","Choque"
"5855",5855,7,"Diciembre","Viernes",22,"Guatemala","Guatemala","Urbano","11","Hombre","21","Mayor","20-24","Lesionado","Camión","Blanco","Choque"
"5856",5856,7,"Diciembre","Viernes",22,"Guatemala","Guatemala","Urbano","11","Hombre","36","Mayor","35-39","Lesionado","Camión","Blanco","Choque"
"5857",5857,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Mujer","85","Mayor","55 y más","Lesionado","Microbus","Ignorado","Colisiono"
"5858",5858,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","45","Mayor","45-49","Lesionado","Pick up","Gris","Colisiono"
"5859",5859,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","23","Mayor","20-24","Lesionado","Pick up","Gris","Colisiono"
"5860",5860,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","8","Menor","Menosr de 15","Lesionado","Pick up","Gris","Colisiono"
"5861",5861,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Mujer","38","Mayor","35-39","Lesionado","Pick up","Gris","Colisiono"
"5862",5862,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","18","Mayor","15-19","Lesionado","Pick up","Gris","Colisiono"
"5863",5863,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Mujer","50","Mayor","50-54","Lesionado","Pick up","Gris","Colisiono"
"5864",5864,7,"Diciembre","Viernes",2,"Escuintla","Escuintla","Rural","Ignorado","Hombre","42","Mayor","40-44","Lesionado","Cabezal","Blanco","Vuelco"
"5865",5865,7,"Diciembre","Viernes",8,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","45","Mayor","45-49","Lesionado","Motocicleta","Negro","Choque"
"5866",5866,7,"Diciembre","Viernes",8,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","22","Mayor","20-24","Lesionado","Motocicleta","Negro","Choque"
"5867",5867,7,"Diciembre","Viernes",8,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","9","Menor","Menosr de 15","Lesionado","Motocicleta","Negro","Choque"
"5868",5868,7,"Diciembre","Viernes",11,"Quetzaltenango","Quetzaltenango","Urbano","3","Hombre","38","Mayor","35-39","Fallecido","Motocicleta","Gris","Colisiono"
"5869",5869,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","14","Menor","Menosr de 15","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5870",5870,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","60","Mayor","55 y más","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5871",5871,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","40","Mayor","40-44","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5872",5872,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","18","Mayor","15-19","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5873",5873,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","14","Menor","Menosr de 15","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5874",5874,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","6","Menor","Menosr de 15","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5875",5875,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","20","Mayor","20-24","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5876",5876,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","42","Mayor","40-44","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5877",5877,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","16","Menor","15-19","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5878",5878,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","40","Mayor","40-44","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5879",5879,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","27","Mayor","25-29","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5880",5880,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","23","Mayor","20-24","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5881",5881,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","40","Mayor","40-44","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5882",5882,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","49","Mayor","45-49","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5883",5883,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","32","Mayor","30-34","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5884",5884,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","24","Mayor","20-24","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5885",5885,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Mujer","32","Mayor","30-34","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5886",5886,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","40","Mayor","40-44","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5887",5887,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","48","Mayor","45-49","Lesionado","Bus extraurbano","Blanco","Colisiono"
"5888",5888,7,"Diciembre","Viernes",7,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","29","Mayor","25-29","Lesionado","Motocicleta","Azul","Choque"
"5889",5889,7,"Diciembre","Viernes",7,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","86","Mayor","55 y más","Lesionado","Motocicleta","Azul","Choque"
"5890",5890,7,"Diciembre","Viernes",7,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","85","Mayor","55 y más","Lesionado","Motocicleta","Azul","Choque"
"5891",5891,7,"Diciembre","Sábado",6,"Guatemala","Guatemala","Urbano","1","Mujer","50","Mayor","50-54","Lesionado","Pick up","Blanco","Colisiono"
"5892",5892,7,"Diciembre","Sábado",8,"Guatemala","Fraijanes","Rural","Ignorado","Mujer","Ignorado","Mayor","Ignorado","Lesionado","Automovil","Blanco","Colisiono"
"5893",5893,7,"Diciembre","Sábado",1,"Guatemala","Guatemala","Urbano","12","Hombre","28","Mayor","25-29","Fallecido","Motocicleta","Verde","Colisiono"
"5894",5894,7,"Diciembre","Sábado",11,"Guatemala","Guatemala","Urbano","12","Hombre","Ignorado","Mayor","Ignorado","Lesionado","Automovil","Gris","Colisiono"
"5895",5895,7,"Diciembre","Sábado",11,"Guatemala","Guatemala","Urbano","12","Mujer","22","Mayor","20-24","Lesionado","Pick up","Blanco","Colisiono"
"5896",5896,7,"Diciembre","Sábado",3,"Guatemala","Amatitlán","Rural","Ignorado","Hombre","42","Mayor","40-44","Lesionado","Microbus","Blanco","Colisiono"
"5897",5897,7,"Diciembre","Sábado",23,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","31","Mayor","30-34","Lesionado","Motocicleta","Ignorado","Vuelco"
"5898",5898,7,"Diciembre","Sábado",21,"Chiquimula","Esquipulas","Rural","Ignorado","Hombre","19","Mayor","15-19","Lesionado","Motocicleta","Azul","Vuelco"
"5899",5899,7,"Diciembre","Sábado",21,"Chiquimula","Esquipulas","Rural","Ignorado","Hombre","17","Menor","15-19","Lesionado","Motocicleta","Azul","Vuelco"
"5900",5900,7,"Diciembre","Sábado",10,"Zacapa","Zacapa","Rural","Ignorado","Mujer","20","Mayor","20-24","Lesionado","Bus urbano","Gris","Colisiono"
"5901",5901,7,"Diciembre","Sábado",10,"Zacapa","Zacapa","Rural","Ignorado","Hombre","42","Mayor","40-44","Lesionado","Bus urbano","Gris","Colisiono"
"5902",5902,7,"Diciembre","Sábado",10,"Zacapa","Zacapa","Rural","Ignorado","Hombre","33","Mayor","30-34","Lesionado","Bus urbano","Gris","Colisiono"
"5903",5903,7,"Diciembre","Sábado",10,"Zacapa","Zacapa","Rural","Ignorado","Hombre","57","Mayor","55 y más","Lesionado","Bus urbano","Gris","Colisiono"
"5904",5904,7,"Diciembre","Sábado",13,"Escuintla","Escuintla","Rural","Ignorado","Hombre","23","Mayor","20-24","Lesionado","Camioneta","Blanco","Vuelco"
"5905",5905,7,"Diciembre","Sábado",13,"Escuintla","Escuintla","Rural","Ignorado","Mujer","25","Mayor","25-29","Lesionado","Camioneta","Blanco","Vuelco"
"5906",5906,7,"Diciembre","Sábado",13,"Escuintla","Escuintla","Rural","Ignorado","Hombre","30","Mayor","30-34","Lesionado","Camioneta","Blanco","Vuelco"
"5907",5907,7,"Diciembre","Sábado",15,"Escuintla","La Democracia","Rural","Ignorado","Hombre","17","Menor","15-19","Fallecido","Automovil","Rojo","Vuelco"
"5908",5908,7,"Diciembre","Sábado",15,"Escuintla","La Democracia","Rural","Ignorado","Hombre","15","Menor","15-19","Lesionado","Automovil","Rojo","Vuelco"
"5909",5909,7,"Diciembre","Sábado",15,"Escuintla","La Democracia","Rural","Ignorado","Hombre","21","Mayor","20-24","Lesionado","Automovil","Rojo","Vuelco"
"5910",5910,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","Ignorado","Mayor","Ignorado","Lesionado","Pick up","Negro","Vuelco"
"5911",5911,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Mujer","28","Mayor","25-29","Lesionado","Pick up","Negro","Vuelco"
"5912",5912,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Mujer","16","Menor","15-19","Lesionado","Pick up","Negro","Vuelco"
"5913",5913,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","15","Menor","15-19","Lesionado","Pick up","Negro","Vuelco"
"5914",5914,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","36","Mayor","35-39","Lesionado","Pick up","Negro","Vuelco"
"5915",5915,7,"Diciembre","Sábado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Mujer","11","Menor","Menosr de 15","Lesionado","Pick up","Negro","Vuelco"
"5916",5916,7,"Diciembre","Sábado",10,"Solola","Sololá","Rural","Ignorado","Mujer","60","Mayor","55 y más","Lesionado","Pick up","Blanco","Colisiono"
"5917",5917,7,"Diciembre","Sábado",10,"Solola","Sololá","Rural","Ignorado","Hombre","58","Mayor","55 y más","Lesionado","Pick up","Blanco","Colisiono"
"5918",5918,7,"Diciembre","Sábado",21,"Solola","Sololá","Rural","Ignorado","Mujer","15","Menor","15-19","Lesionado","Automovil","Beige","Colisiono"
"5919",5919,7,"Diciembre","Sábado",21,"Solola","Sololá","Rural","Ignorado","Mujer","50","Mayor","50-54","Lesionado","Automovil","Beige","Colisiono"
"5920",5920,7,"Diciembre","Sábado",21,"Solola","Sololá","Rural","Ignorado","Mujer","50","Mayor","50-54","Lesionado","Automovil","Beige","Colisiono"
"5921",5921,7,"Diciembre","Sábado",18,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","10","Mayor","Menosr de 15","Lesionado","Jeep","Rojo","Colisiono"
"5922",5922,7,"Diciembre","Sábado",18,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","8","Mayor","Menosr de 15","Lesionado","Jeep","Rojo","Colisiono"
"5923",5923,7,"Diciembre","Domingo",12,"Guatemala","Guatemala","Urbano","1","Hombre","46","Mayor","45-49","Lesionado","Camioneta","Gris","Colisiono"
"5924",5924,7,"Diciembre","Domingo",12,"Guatemala","Guatemala","Urbano","1","Hombre","30","Mayor","30-34","Lesionado","Camioneta","Gris","Colisiono"
"5925",5925,7,"Diciembre","Domingo",23,"Guatemala","Guatemala","Urbano","11","Hombre","45","Mayor","45-49","Lesionado","Motocicleta","Gris","Choque"
"5926",5926,7,"Diciembre","Domingo",17,"Guatemala","Guatemala","Urbano","7","Hombre","26","Mayor","25-29","Lesionado","Automovil","Gris","Choque"
"5927",5927,7,"Diciembre","Domingo",17,"Guatemala","Guatemala","Urbano","7","Mujer","49","Mayor","45-49","Lesionado","Automovil","Gris","Choque"
"5928",5928,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","19","Mayor","15-19","Lesionado","Automovil","Blanco","Colisiono"
"5929",5929,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","19","Mayor","15-19","Lesionado","Automovil","Blanco","Colisiono"
"5930",5930,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","44","Mayor","40-44","Lesionado","Automovil","Blanco","Colisiono"
"5931",5931,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","30","Mayor","30-34","Lesionado","Automovil","Blanco","Colisiono"
"5932",5932,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","14","Menor","Menosr de 15","Lesionado","Automovil","Blanco","Colisiono"
"5933",5933,7,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","34","Mayor","30-34","Lesionado","Automovil","Blanco","Colisiono"
"5934",5934,7,"Diciembre","Domingo",23,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","23","Mayor","20-24","Lesionado","Motocicleta","Azul","Colisiono"
"5935",5935,7,"Diciembre","Domingo",4,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","24","Mayor","20-24","Lesionado","Automovil","Azul","Colisiono"
"5936",5936,7,"Diciembre","Domingo",4,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","28","Mayor","25-29","Lesionado","Automovil","Gris","Colisiono"
"5937",5937,7,"Diciembre","Domingo",13,"Suchitepéquez","Mazatenango","Rural","Ignorado","Mujer","6","Menor","Menosr de 15","Lesionado","Automovil","Verde","Colisiono"
"5938",5938,7,"Diciembre","Domingo",12,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","31","Mayor","30-34","Fallecido","Motocicleta","Azul","Choque"
"5939",5939,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Hombre","2","Menor","Menosr de 15","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5940",5940,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","34","Mayor","30-34","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5941",5941,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","45","Mayor","45-49","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5942",5942,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","20","Mayor","20-24","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5943",5943,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","37","Mayor","35-39","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5944",5944,7,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","11","Menor","Menosr de 15","Fallecido","Bus extraurbano","Amarillo","Vuelco"
"5945",5945,7,"Diciembre","Domingo",18,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Mujer","30","Mayor","30-34","Lesionado","Camioneta","Ignorado","Choque"
"5946",5946,7,"Diciembre","Domingo",18,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","10","Menor","Menosr de 15","Lesionado","Camioneta","Ignorado","Choque"
"5947",5947,7,"Diciembre","Domingo",18,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","6","Menor","Menosr de 15","Lesionado","Camioneta","Ignorado","Choque"
