"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","color_vehi","causa_acc"
2820,28,"Noviembre","Miercoles",10,"Guatemala","Guatemala","Urbano","7","Hombre","30","30-34","Mayor","Normal","Bus extraurbano","Verde","Colisión"
2821,28,"Noviembre","Miercoles",11,"Quetzaltenango","Quetzaltenango","Urbano","11","Hombre","54","50-54","Mayor","Ignorado","Camion","Blanco","Colisión"
2822,28,"Noviembre","Miercoles",22,"Alta Verapaz","Cobán","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Colisión"
2823,28,"Noviembre","Miercoles",11,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","22","20-24","Mayor","Normal","Automovil","Rojo","Colisión"
2824,28,"Noviembre","Miercoles",17,"Chimaltenango","Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Blanco","Vuelco"
2825,29,"Noviembre","Jueves",10,"Escuintla","Escuintla","Rural","Ignorado","Mujer","30","30-34","Mayor","Normal","Pick up","Rojo","Colisión"
2826,30,"Noviembre","Viernes",22,"Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","17","15-19","Menor","Bajo efectos de alcohol","Motocicleta","Rojo","Vuelco"
2827,30,"Noviembre","Viernes",1,"Guatemala","Guatemala","Urbano","7","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2828,30,"Noviembre","Viernes",10,"Guatemala","Mixco","Rural","1","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automovil","Negro","Colisión"
2829,30,"Noviembre","Viernes",12,"Zacapa","Estanzuela","Rural","Ignorado","Hombre","20","20-24","Mayor","Ignorado","Motocicleta","Ignorado","Vuelco"
2830,30,"Noviembre","Viernes",21,"Escuintla","Escuintla","Rural","Ignorado","Hombre","24","20-24","Mayor","Ignorado","camioneta","Corinto","Choque"
2831,30,"Noviembre","Viernes",3,"Escuintla","Santa Lucía Cotzumalguapa","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Azul","Vuelco"
2832,30,"Noviembre","Viernes",16,"Santa Rosa","Chiquimulilla","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Corinto","Colisión"
2833,30,"Noviembre","Viernes",18,"Santa Rosa","Cuilapa","Rural","Ignorado","Hombre","26","25-29","Mayor","Bajo efectos de alcohol","Mototaxi","Rojo","Vuelco"
2834,30,"Noviembre","Viernes",13,"El Progreso","Sanarate","Rural","Ignorado","Hombre","31","30-34","Mayor","Ignorado","Automovil","Ignorado","Colisión"
2835,30,"Noviembre","Viernes",14,"Petén","Flores","Urbano","Ignorado","Hombre","47","45-49","Mayor","Normal","Automovil","Ignorado","Colisión"
2836,30,"Noviembre","Viernes",16,"Chimaltenango","Chimaltenango","Rural","Ignorado","Mujer","32","30-34","Mayor","Normal","Automovil","Beige","Colisión"
2837,1,"Diciembre","Sabado",2,"Guatemala","Guatemala","Urbano","15","Hombre","30","30-34","Mayor","Normal","Motocicleta","Negro","Vuelco"
2838,1,"Diciembre","Sabado",5,"Guatemala","Guatemala","Urbano","11","Hombre","31","30-34","Mayor","Normal","Panel","Blanco","Colisión"
2839,1,"Diciembre","Sabado",14,"Guatemala","Amatitlán","Rural","Ignorado","Hombre","24","20-24","Mayor","Normal","Automovil","Corinto","Colisión"
2840,1,"Diciembre","Sabado",7,"Guatemala","Villa Canales","Rural","Ignorado","Hombre","25","25-29","Mayor","Normal","Automovil","Rojo","Vuelco"
2841,1,"Diciembre","Sabado",5,"Guatemala","Mixco","Urbano","5","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2842,1,"Diciembre","Sabado",17,"Guatemala","Mixco","Urbano","1","Hombre","25","25-29","Mayor","Normal","Camion","Beige","Colisión"
2843,1,"Diciembre","Sabado",14,"Zacapa","Río Hondo","Rural","Ignorado","Hombre","37","35-39","Mayor","Normal","Pick up","Gris","Colisión"
2844,1,"Diciembre","Sabado",21,"Escuintla","La Democracia","Rural","Ignorado","Hombre","18","15-19","Mayor","Normal","Automovil","Negro","Colisión"
2845,1,"Diciembre","Sabado",17,"Escuintla","La Gomera","Rural","Ignorado","Hombre","56","55 y más","Mayor","Normal","Motocicleta","Rojo","Colisión"
2846,1,"Diciembre","Sabado",19,"Quetzaltenango","Coatepeque","Rural","Ignorado","Mujer","43","40-44","Mayor","Normal","Motocicleta","Blanco","Colisión"
2847,1,"Diciembre","Sabado",2,"Huehuetenango","Santa Cruz Barillas","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Negro","Vuelco"
2848,1,"Diciembre","Sabado",10,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","26","25-29","Mayor","Normal","Camion","Blanco","Colisión"
2849,1,"Diciembre","Sabado",3,"Alta Verapaz","Cobán","Rural","Ignorado","Hombre","19","15-19","Mayor","Bajo efectos de alcohol","Motocicleta","Ignorado","Vuelco"
2850,1,"Diciembre","Sabado",14,"Alta Verapaz","Cobán","Rural","Ignorado","Hombre","18","15-19","Mayor","Normal","Automovil","Blanco","Vuelco"
2851,1,"Diciembre","Sabado",17,"El Progreso","Morazán","Rural","Ignorado","Hombre","21","20-24","Mayor","Normal","Motocicleta","Negro","Colisión"
2852,1,"Diciembre","Sabado",2,"El Progreso","Sanarate","Rural","Ignorado","Hombre","42","40-44","Mayor","Ignorado","Motocicleta","Ignorado","Vuelco"
2853,1,"Diciembre","Sabado",10,"Petén","Sayaxché","Rural","Ignorado","Hombre","26","25-29","Mayor","Bajo efectos de alcohol","Motocicleta","Negro","Colisión"
2854,1,"Diciembre","Sabado",23,"Petén","San Benito","Rural","Ignorado","Hombre","39","35-39","Mayor","Ignorado","Pick up","Blanco","Colisión"
2855,2,"Diciembre","Domingo",16,"Guatemala","Guatemala","Urbano","18","Hombre","29","25-29","Mayor","Normal","Pick up","Celeste","Colisión"
2856,2,"Diciembre","Domingo",4,"Guatemala","San José Pinula","Rural","Ignorado","Hombre","19","15-19","Mayor","Normal","Automovil","Verde","Choque"
2857,2,"Diciembre","Domingo",19,"Guatemala","Mixco","Urbano","4","Hombre","25","25-29","Mayor","Bajo efectos de alcohol","Automovil","Blanco","Colisión"
2858,2,"Diciembre","Domingo",1,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","23","20-24","Mayor","Bajo efectos de alcohol","Pick up","Rojo","Choque"
2859,2,"Diciembre","Domingo",17,"Zacapa","Usumatlán","Rural","Ignorado","Hombre","21","20-24","Mayor","Normal","Pick up","Blanco","Colisión"
2860,2,"Diciembre","Domingo",7,"Escuintla","Escuintla","Rural","Ignorado","Hombre","76","55 y más","Mayor","Normal","Tractor","Amarillo","Colisión"
2861,2,"Diciembre","Domingo",15,"Quetzaltenango","Quetzaltenango","Urbano","2","Hombre","45","45-49","Mayor","Normal","Pick up","Blanco","Colisión"
2862,2,"Diciembre","Domingo",3,"Huehuetenango","Cuilco","Rural","Ignorado","Hombre","15","15-19","Menor","Normal","Pick up","Negro","Choque"
2863,2,"Diciembre","Domingo",1,"Izabal","Puerto Barrios","Rural","Ignorado","Mujer","27","25-29","Mayor","Bajo efectos de alcohol","Automovil","Blanco","Colisión"
2864,3,"Diciembre","Lunes",8,"Guatemala","Guatemala","Urbano","1","Hombre","51","50-54","Mayor","Normal","Automovil","Blanco","Colisión"
2865,3,"Diciembre","Lunes",2,"Guatemala","Guatemala","Urbano","1","Hombre","31","30-34","Mayor","Bajo efectos de alcohol","Motocicleta","Negro","Choque"
2866,3,"Diciembre","Lunes",1,"Guatemala","Guatemala","Urbano","5","Hombre","35","35-39","Mayor","Normal","Pick up","Blanco","Choque"
2867,3,"Diciembre","Lunes",17,"Santa Rosa","Pueblo Nuevo Viñas","Rural","Ignorado","Hombre","40","40-44","Mayor","Normal","Automovil","Verde","Choque"
2868,3,"Diciembre","Lunes",17,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","50","50-54","Mayor","Normal","Pick up","Beige","Choque"
2869,3,"Diciembre","Lunes",6,"Izabal","Puerto Barrios","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2870,3,"Diciembre","Lunes",2,"Petén","Flores","Rural","Ignorado","Hombre","19","15-19","Mayor","Ignorado","Motocicleta","Corinto","Choque"
2871,4,"Diciembre","Martes",1,"Guatemala","Guatemala","Urbano","9","Hombre","30","30-34","Mayor","Bajo efectos de alcohol","Motocicleta","Ignorado","Choque"
2872,4,"Diciembre","Martes",0,"Guatemala","Guatemala","Urbano","12","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2873,4,"Diciembre","Martes",15,"Jutiapa","Asunción Mita","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
2874,4,"Diciembre","Martes",20,"Zacapa","Gualán","Rural","Ignorado","Hombre","23","20-24","Mayor","Ignorado","Motocicleta","Rojo","Vuelco"
2875,4,"Diciembre","Martes",18,"Escuintla","Siquinalá","Rural","Ignorado","Hombre","27","25-29","Mayor","Normal","Pick up","Azul","Colisión"
2876,4,"Diciembre","Martes",7,"Santa Rosa","Oratorio","Rural","Ignorado","Hombre","47","45-49","Mayor","Ignorado","Pick up","Negro","Colisión"
2877,4,"Diciembre","Martes",8,"Quetzaltenango","Sibilia","Rural","Ignorado","Hombre","24","20-24","Mayor","Ignorado","Pick up","Ignorado","Vuelco"
2878,4,"Diciembre","Martes",6,"El Progreso","Guastatoya","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Blanco","Colisión"
2879,4,"Diciembre","Martes",21,"Sacatepéquez","Sumpango","Rural","Ignorado","Hombre","31","30-34","Mayor","Ignorado","Pick up","Rojo","Colisión"
2880,4,"Diciembre","Martes",23,"Sacatepéquez","Pastores","Rural","Ignorado","Hombre","34","30-34","Mayor","Normal","Motocicleta","Rojo","Choque"
2881,5,"Diciembre","Miercoles",10,"Guatemala","Guatemala","Urbano","1","Mujer","40","40-44","Mayor","Normal","camioneta","Gris","Colisión"
2882,5,"Diciembre","Miercoles",0,"Guatemala","Guatemala","Urbano","18","Hombre","19","15-19","Mayor","Bajo efectos de alcohol","Automovil","Rojo","Choque"
2883,5,"Diciembre","Miercoles",19,"Guatemala","Guatemala","Urbano","7","Hombre","35","35-39","Mayor","Bajo efectos de alcohol","Automovil","Rojo","Colisión"
2884,5,"Diciembre","Miercoles",21,"Escuintla","Escuintla","Rural","Ignorado","Hombre","40","40-44","Mayor","Normal","Camion","Azul","Choque"
2885,5,"Diciembre","Miercoles",21,"Escuintla","Guanagazapa","Rural","Ignorado","Hombre","30","30-34","Mayor","Normal","Camion","Blanco","Vuelco"
2886,5,"Diciembre","Miercoles",20,"Escuintla","Escuintla","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","Automovil","Azul","Choque"
2887,5,"Diciembre","Miercoles",13,"Suchitepéquez","Mazatenango","Urbano","1","Hombre","24","20-24","Mayor","Normal","Mototaxi","Rojo","Colisión"
2888,5,"Diciembre","Miercoles",0,"Totonicapán","Totonicapán","Rural","Ignorado","Hombre","24","20-24","Mayor","Ignorado","Camion","Rojo","Colisión"
2889,5,"Diciembre","Miercoles",21,"Chimaltenango","Chimaltenango","Rural","Ignorado","Hombre","45","45-49","Mayor","Ignorado","Motocicleta","Amarillo","Colisión"
2890,6,"Diciembre","Jueves",13,"Guatemala","Guatemala","Urbano","7","Hombre","35","35-39","Mayor","Ignorado","Pick up","Corinto","Colisión"
2891,6,"Diciembre","Jueves",20,"Jalapa","Jalapa","Rural","Ignorado","Hombre","27","25-29","Mayor","Ignorado","camioneta","Amarillo","Colisión"
2892,6,"Diciembre","Jueves",22,"Quetzaltenango","Quetzaltenango","Rural","Ignorado","Hombre","22","20-24","Mayor","Ignorado","Automovil","Verde","Colisión"
2893,6,"Diciembre","Jueves",8,"Petén","Flores","Rural","Ignorado","Hombre","38","35-39","Mayor","Normal","Pick up","Beige","Colisión"
2894,7,"Diciembre","Viernes",15,"Guatemala","Guatemala","Urbano","1","Hombre","49","45-49","Mayor","Ignorado","Automovil","Corinto","Colisión"
2895,7,"Diciembre","Viernes",9,"Guatemala","Guatemala","Urbano","13","Hombre","22","20-24","Mayor","Ignorado","Automovil","Blanco","Colisión"
2896,7,"Diciembre","Viernes",23,"Guatemala","Guatemala","Urbano","14","Hombre","27","25-29","Mayor","Bajo efectos de alcohol","Pick up","Negro","Colisión"
2897,7,"Diciembre","Viernes",6,"Guatemala","Guatemala","Urbano","13","Hombre","22","20-24","Mayor","Ignorado","Automovil","Negro","Colisión"
2898,7,"Diciembre","Viernes",22,"Guatemala","Guatemala","Urbano","12","Hombre","21","20-24","Mayor","Ignorado","Camion","Blanco","Choque"
2899,7,"Diciembre","Viernes",22,"Guatemala","Mixco","Urbano","3","Hombre","35","35-39","Mayor","Normal","Automovil","Negro","Colisión"
2900,7,"Diciembre","Viernes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Mujer","85","55 y más","Mayor","Ignorado","Microbus","Ignorado","Colisión"
2901,7,"Diciembre","Viernes",2,"Escuintla","Escuintla","Rural","Ignorado","Hombre","42","40-44","Mayor","Normal","Cabezal","Blanco","Vuelco"
2902,7,"Diciembre","Viernes",8,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","22","20-24","Mayor","Normal","Motocicleta","Negro","Choque"
2903,7,"Diciembre","Viernes",11,"Quetzaltenango","Quetzaltenango","Urbano","3","Hombre","20","20-24","Mayor","Normal","Camion","Blanco","Colisión"
2904,7,"Diciembre","Viernes",19,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","39","35-39","Mayor","Normal","Pick up","Rojo","Colisión"
2905,7,"Diciembre","Viernes",17,"Totonicapán","Totonicapán","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Blanco","Colisión"
2906,7,"Diciembre","Viernes",7,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","29","25-29","Mayor","Ignorado","Motocicleta","Azul","Choque"
2907,7,"Diciembre","Sabado",6,"Guatemala","Guatemala","Urbano","1","Hombre","27","25-29","Mayor","Ignorado","Automovil","Azul","Colisión"
2908,7,"Diciembre","Sabado",8,"Guatemala","Fraijanes","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","Pick up","Verde","Colisión"
2909,7,"Diciembre","Sabado",1,"Guatemala","Guatemala","Urbano","12","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Rojo","Colisión"
2910,7,"Diciembre","Sabado",11,"Guatemala","Guatemala","Urbano","12","Hombre","40","40-44","Mayor","Ignorado","Pick up","Blanco","Colisión"
2911,7,"Diciembre","Sabado",11,"Guatemala","Guatemala","Urbano","12","Hombre","18","15-19","Mayor","Ignorado","Pick up","Ignorado","Colisión"
2912,7,"Diciembre","Sabado",3,"Guatemala","Amatitlán","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","Colisión"
2913,7,"Diciembre","Sabado",23,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","31","30-34","Mayor","Ignorado","Motocicleta","Ignorado","Vuelco"
2914,7,"Diciembre","Sabado",21,"Chiquimula","Esquipulas","Rural","Ignorado","Hombre","19","15-19","Mayor","Ignorado","Motocicleta","Azul","Vuelco"
2915,7,"Diciembre","Sabado",10,"Zacapa","Zacapa","Rural","Ignorado","Hombre","49","45-49","Mayor","Ignorado","Bus urbano","Gris","Colisión"
2916,7,"Diciembre","Sabado",13,"Escuintla","Escuintla","Rural","Ignorado","Hombre","26","25-29","Mayor","Ignorado","camioneta","Blanco","Vuelco"
2917,7,"Diciembre","Sabado",15,"Escuintla","La Democracia","Rural","Ignorado","Hombre","17","15-19","Menor","Ignorado","Automovil","Rojo","Vuelco"
2918,7,"Diciembre","Sabado",8,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Pick up","Negro","Vuelco"
2919,7,"Diciembre","Sabado",10,"Solola","Sololá","Rural","Ignorado","Hombre","42","40-44","Mayor","Ignorado","Pick up","Blanco","Colisión"
2920,7,"Diciembre","Sabado",21,"Solola","Sololá","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Automovil","Beige","Colisión"
2921,7,"Diciembre","Sabado",18,"Chimaltenango","Chimaltenango","Rural","Ignorado","Hombre","29","25-29","Mayor","Ignorado","Microbus","Gris","Colisión"
2922,9,"Diciembre","Domingo",12,"Guatemala","Guatemala","Urbano","1","Mujer","34","30-34","Mayor","Normal","Automovil","Rojo","Colisión"
2923,9,"Diciembre","Domingo",23,"Guatemala","Guatemala","Urbano","11","Hombre","45","45-49","Mayor","Bajo efectos de alcohol","Motocicleta","Gris","Choque"
2924,9,"Diciembre","Domingo",17,"Guatemala","Guatemala","Urbano","7","Hombre","32","30-34","Mayor","Normal","Camion","Amarillo","Colisión"
2925,9,"Diciembre","Domingo",3,"Guatemala","Mixco","Urbano","4","Mujer","19","15-19","Mayor","Normal","Automovil","Blanco","Colisión"
2926,9,"Diciembre","Domingo",23,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","45","45-49","Mayor","Normal","Pick up","Azul","Colisión"
2927,9,"Diciembre","Domingo",4,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","24","20-24","Mayor","Normal","Automovil","Azul","Colisión"
2928,9,"Diciembre","Domingo",13,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","35","35-39","Mayor","Normal","Pick up","Ignorado","Colisión"
2929,9,"Diciembre","Domingo",14,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","30","30-34","Mayor","Normal","Pick up","Verde","Colisión"
2930,9,"Diciembre","Domingo",12,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","31","30-34","Mayor","Ignorado","Motocicleta","Azul","Choque"
2931,9,"Diciembre","Domingo",13,"Chimaltenango","Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Amarillo","Vuelco"
2932,9,"Diciembre","Domingo",4,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","30","30-34","Mayor","Normal","Automovil","Blanco","Colisión"
2933,9,"Diciembre","Domingo",18,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","camioneta","Ignorado","Choque"
2934,10,"Diciembre","Lunes",10,"Guatemala","Guatemala","Urbano","11","Mujer","33","30-34","Mayor","Ignorado","Pick up","Blanco","Colisión"
2935,10,"Diciembre","Lunes",22,"Guatemala","Guatemala","Urbano","12","Hombre","26","25-29","Mayor","Ignorado","Automovil","Blanco","Colisión"
2936,10,"Diciembre","Lunes",10,"Guatemala","Guatemala","Urbano","12","Hombre","43","40-44","Mayor","Ignorado","camioneta","Gris","Colisión"
2937,10,"Diciembre","Lunes",20,"Escuintla","Escuintla","Urbano","1","Hombre","26","25-29","Mayor","Ignorado","Motocicleta","Gris","Choque"
2938,10,"Diciembre","Lunes",6,"Escuintla","Escuintla","Rural","Ignorado","Hombre","48","45-49","Mayor","Ignorado","Cabezal","Blanco","Choque"
2939,10,"Diciembre","Lunes",1,"Santa Rosa","Cuilapa","Rural","Ignorado","Hombre","25","25-29","Mayor","Ignorado","Automovil","Gris","Colisión"
2940,10,"Diciembre","Lunes",11,"Quetzaltenango","Almolonga","Urbano","1","Hombre","40","40-44","Mayor","Ignorado","Pick up","Negro","Colisión"
2941,10,"Diciembre","Lunes",11,"Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","35","35-39","Mayor","Ignorado","Microbus","Azul","Choque"
2942,11,"Diciembre","Martes",9,"Guatemala","Guatemala","Urbano","1","Hombre","40","40-44","Mayor","Ignorado","Bus urbano","Rojo","Colisión"
2943,11,"Diciembre","Martes",2,"Guatemala","Guatemala","Urbano","3","Hombre","22","20-24","Mayor","Ignorado","Pick up","Beige","Colisión"
2944,11,"Diciembre","Martes",14,"Guatemala","Guatemala","Urbano","11","Hombre","32","30-34","Mayor","Ignorado","Ignorado","Ignorado","Colisión"
2945,11,"Diciembre","Martes",21,"Guatemala","Amatitlán","Rural","Ignorado","Hombre","34","30-34","Mayor","Ignorado","Microbus","Ignorado","Colisión"
2946,11,"Diciembre","Martes",23,"Guatemala","Villa Canales","Urbano","1","Hombre","58","55 y más","Mayor","Ignorado","Automovil","Ignorado","Colisión"
2947,11,"Diciembre","Martes",0,"Quetzaltenango","Quetzaltenango","Urbano","1","Hombre","20","20-24","Mayor","Ignorado","Motocicleta","Rojo","Choque"
2948,11,"Diciembre","Martes",16,"Quetzaltenango","Quetzaltenango","Urbano","1","Hombre","23","20-24","Mayor","Ignorado","Pick up","Rojo","Choque"
2949,11,"Diciembre","Martes",9,"Totonicapán","Momostenango","Rural","Ignorado","Hombre","29","25-29","Mayor","Ignorado","Automovil","Verde","Colisión"
2950,11,"Diciembre","Martes",14,"Izabal","Los Amates","Rural","Ignorado","Hombre","27","25-29","Mayor","Ignorado","Cabezal","Corinto","Colisión"
