"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_fall_les","edad_fall_les","g_edad","lesio_fall","tipo_vehi","Causa_acc"
1,"Junio","Martes",12,"Quiché","Rural",99,"Mujer",13,"Menos 15","Lesionados","Mototaxi","vuelco, volco"
1,"Junio","Martes",12,"Quiché","Rural",99,"Mujer",14,"Menos 15","Lesionados","Mototaxi","vuelco, volco"
24,"Marzo","Miercoles",13,"Quiché","Urbano",99,"Hombre",14,"Menos 15","Lesionados","Mototaxi","vuelco, volco"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",12,"Menos 15","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
15,"Noviembre","Lunes",23,"Quiché","Rural",99,"Hombre",22,"20-24","Lesionados","Microbus","Choque, empotro"
15,"Noviembre","Lunes",23,"Quiché","Rural",99,"Hombre",26,"25-29","Lesionados","Microbus","Choque, empotro"
24,"Marzo","Miercoles",13,"Quiché","Urbano",99,"Hombre",28,"25-29","Lesionados","Mototaxi","vuelco, volco"
21,"Noviembre","Domingo",6,"Quiché","Rural",99,"Hombre",15,"15-19","Lesionados","Pick up","Caida, encuneto, encunetado, embarrancado"
21,"Noviembre","Domingo",6,"Quiché","Rural",99,"Hombre",19,"15-19","Fallecidos","Pick up","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Hombre",20,"20-24","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",22,"20-24","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",23,"20-24","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",28,"25-29","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
15,"Noviembre","Lunes",23,"Quiché","Rural",99,"Hombre",35,"35-39","Lesionados","Microbus","Choque, empotro"
15,"Noviembre","Lunes",23,"Quiché","Rural",99,"Mujer",44,"40-44","Lesionados","Microbus","Choque, empotro"
24,"Marzo","Miercoles",13,"Quiché","Urbano",99,"Mujer",39,"35-39","Lesionados","Mototaxi","vuelco, volco"
21,"Noviembre","Domingo",6,"Quiché","Rural",99,"Hombre",31,"30-34","Lesionados","Pick up","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",39,"35-39","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",43,"40-44","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Hombre",43,"40-44","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
15,"Noviembre","Lunes",23,"Quiché","Rural",99,"Mujer",49,"45-49","Lesionados","Microbus","Choque, empotro"
23,"Mayo","Domingo",8,"Quiché","Rural",99,"Mujer",51,"50-54","Lesionados","Microbus","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",999,"Ignorado","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",999,"Ignorado","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",999,"Ignorado","Fallecidos","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
2,"Julio","Viernes",18,"Alta Verapaz","Rural",99,"Hombre",20,"20-24","Lesionados","Motocicleta","Colision"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Mujer",17,"15-19","Lesionados","Microbus","vuelco, volco"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Hombre",19,"15-19","Lesionados","Microbus","vuelco, volco"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",28,"25-29","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",28,"25-29","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",20,"20-24","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",20,"20-24","Lesionados","Bus extraurbano","Caida, encuneto, encunetado, embarrancado"
29,"Julio","Jueves",23,"Alta Verapaz","Rural",99,"Hombre",29,"25-29","Fallecidos","Motocicleta","Caida, encuneto, encunetado, embarrancado"
1,"Mayo","Sabado",20,"Alta Verapaz","Rural",99,"Mujer",33,"30-34","Fallecidos","Pick up","Colision"
22,"Junio","Martes",16,"Alta Verapaz","Rural",99,"Hombre",32,"30-34","Lesionados","Mototaxi","Colision"
22,"Junio","Martes",16,"Alta Verapaz","Rural",99,"Hombre",32,"30-34","Lesionados","Mototaxi","Colision"
30,"Abril","Viernes",18,"Alta Verapaz","Rural",99,"Mujer",38,"35-39","Lesionados","Mototaxi","Colision"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Mujer",35,"35-39","Lesionados","Microbus","vuelco, volco"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Mujer",37,"35-39","Lesionados","Microbus","vuelco, volco"
2,"Julio","Viernes",18,"Alta Verapaz","Rural",99,"Hombre",54,"50-54","Lesionados","Motocicleta","Colision"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Mujer",54,"50-54","Lesionados","Microbus","vuelco, volco"
8,"Septiembre","Miercoles",7,"Alta Verapaz","Rural",99,"Mujer",54,"50-54","Lesionados","Microbus","vuelco, volco"
30,"Abril","Viernes",18,"Alta Verapaz","Rural",99,"Mujer",61,"55 y mas","Lesionados","Mototaxi","Colision"
25,"Junio","Viernes",10,"Jutiapa","Rural",99,"Hombre",22,"20-24","Fallecidos","Automovil","Colision"
25,"Junio","Viernes",10,"Jutiapa","Rural",99,"Hombre",28,"25-29","Lesionados","Microbus","Colision"
25,"Junio","Viernes",10,"Jutiapa","Rural",99,"Hombre",28,"25-29","Lesionados","Microbus","Colision"
25,"Junio","Viernes",10,"Jutiapa","Rural",99,"Hombre",28,"25-29","Lesionados","Panel","Colision"
3,"Diciembre","Viernes",0,"Jutiapa","Rural",99,"Hombre",26,"25-29","Lesionados","Camion","vuelco, volco"
3,"Diciembre","Viernes",0,"Jutiapa","Rural",99,"Hombre",40,"40-44","Lesionados","Camion","vuelco, volco"
9,"Mayo","Domingo",1,"Guatemala","Rural",99,"Hombre",1,"Menos 15","Lesionados","Camion","Colision"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",1,"Menos 15","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Hombre",4,"Menos 15","Lesionados","Bus extraurbano","Choque, empotro"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",1,"Menos 15","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
30,"Enero","Sabado",7,"Guatemala","Rural",99,"Mujer",14,"Menos 15","Lesionados","Automovil","Colision"
9,"Diciembre","Jueves",5,"Guatemala","Urbano",99,"Hombre",13,"Menos 15","Lesionados","Taxi","Colision"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",14,"Menos 15","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
3,"Abril","Sabado",16,"Guatemala","Rural",99,"Hombre",25,"25-29","Lesionados","Automovil","Colision"
30,"Enero","Sabado",7,"Guatemala","Rural",99,"Mujer",26,"25-29","Lesionados","Automovil","Colision"
30,"Enero","Sabado",7,"Guatemala","Rural",99,"Hombre",27,"25-29","Lesionados","Automovil","Colision"
30,"Enero","Sabado",7,"Guatemala","Rural",99,"Hombre",28,"25-29","Lesionados","Automovil","Colision"
3,"Abril","Sabado",16,"Guatemala","Rural",99,"Hombre",28,"25-29","Lesionados","Automovil","Colision"
3,"Abril","Sabado",16,"Guatemala","Rural",99,"Hombre",15,"15-19","Lesionados","Pick up","Colision"
17,"Agosto","Martes",17,"Guatemala","Rural",99,"Hombre",18,"15-19","Lesionados","Pick up","Colision"
3,"Abril","Sabado",16,"Guatemala","Rural",99,"Mujer",22,"20-24","Lesionados","Pick up","Colision"
17,"Agosto","Martes",17,"Guatemala","Rural",99,"Hombre",26,"25-29","Lesionados","Pick up","Colision"
11,"Diciembre","Sabado",2,"Guatemala","Urbano",3,"Hombre",20,"20-24","Lesionados","Motocicleta","Colision"
2,"Mayo","Domingo",20,"Guatemala","Rural",99,"Mujer",23,"20-24","Lesionados","Motocicleta","Colision"
2,"Mayo","Domingo",20,"Guatemala","Rural",99,"Mujer",23,"20-24","Lesionados","Motocicleta","Colision"
3,"Marzo","Miercoles",13,"Guatemala","Rural",99,"Hombre",24,"20-24","Lesionados","Motocicleta","Colision"
9,"Mayo","Domingo",1,"Guatemala","Rural",99,"Mujer",19,"15-19","Lesionados","Camion","Colision"
9,"Diciembre","Jueves",5,"Guatemala","Urbano",99,"Hombre",23,"20-24","Lesionados","Taxi","Colision"
9,"Diciembre","Jueves",5,"Guatemala","Urbano",99,"Hombre",25,"25-29","Lesionados","Taxi","Colision"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",17,"15-19","Lesionados","Pick up","Choque, empotro"
21,"Septiembre","Martes",19,"Guatemala","Rural",99,"Hombre",29,"25-29","Lesionados","Motocicleta","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",17,"15-19","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",19,"15-19","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",21,"20-24","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Hombre",27,"25-29","Fallecidos","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",28,"25-29","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Hombre",29,"25-29","Fallecidos","Bus extraurbano","Choque, empotro"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",17,"15-19","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",17,"15-19","Fallecidos","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",18,"15-19","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",19,"15-19","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",20,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",20,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",20,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",21,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",21,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",22,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",22,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",23,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",23,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",23,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",24,"20-24","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",27,"25-29","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",27,"25-29","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",28,"25-29","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",28,"25-29","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",29,"25-29","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
29,"Mayo","Sabado",22,"Guatemala","Rural",99,"Mujer",26,"25-29","Fallecidos","Pick up","Erupcion volcanica, deslave, derrumbe"
21,"Agosto","Sabado",22,"Guatemala","Urbano",3,"Hombre",36,"35-39","Lesionados","Motocicleta","Colision"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",30,"30-34","Lesionados","Pick up","Choque, empotro"
2,"Diciembre","Jueves",9,"Guatemala","Rural",99,"Hombre",36,"35-39","Fallecidos","Camion","Choque, empotro"
2,"Diciembre","Jueves",9,"Guatemala","Rural",99,"Hombre",38,"35-39","Lesionados","Camion","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",38,"35-39","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Hombre",40,"40-44","Lesionados","Bus extraurbano","Choque, empotro"
2,"Junio","Miercoles",8,"Guatemala","Urbano",3,"Mujer",40,"40-44","Lesionados","Bus extraurbano","Choque, empotro"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",31,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",32,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",33,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",33,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",34,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",34,"30-34","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",35,"35-39","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",35,"35-39","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",36,"35-39","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",38,"35-39","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",38,"35-39","Fallecidos","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",40,"40-44","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",42,"40-44","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",42,"40-44","Fallecidos","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",43,"40-44","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Hombre",43,"40-44","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
9,"Diciembre","Jueves",5,"Guatemala","Urbano",99,"Hombre",50,"50-54","Lesionados","Taxi","Colision"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",47,"45-49","Lesionados","Pick up","Choque, empotro"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",55,"55 y mas","Lesionados","Pick up","Choque, empotro"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",59,"55 y mas","Lesionados","Pick up","Choque, empotro"
2,"Diciembre","Jueves",9,"Guatemala","Rural",99,"Hombre",46,"45-49","Lesionados","Camion","Choque, empotro"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",48,"45-49","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
29,"Mayo","Sabado",22,"Guatemala","Rural",99,"Mujer",46,"45-49","Fallecidos","Pick up","Erupcion volcanica, deslave, derrumbe"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",60,"55 y mas","Lesionados","Pick up","Choque, empotro"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",60,"55 y mas","Lesionados","Pick up","Choque, empotro"
7,"Mayo","Viernes",10,"Guatemala","Rural",99,"Hombre",64,"55 y mas","Lesionados","Pick up","Choque, empotro"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",62,"55 y mas","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
28,"Octubre","Jueves",7,"Guatemala","Rural",99,"Mujer",63,"55 y mas","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
11,"Enero","Lunes",19,"Chimaltenango","Rural",99,"Mujer",15,"15-19","Lesionados","Automovil","Colision"
9,"Octubre","Sabado",0,"Chimaltenango","Rural",99,"Mujer",22,"20-24","Lesionados","Automovil","Colision"
18,"Mayo","Martes",23,"Chimaltenango","Rural",99,"Hombre",22,"20-24","Lesionados","Pick up","Colision"
18,"Mayo","Martes",23,"Chimaltenango","Rural",99,"Hombre",25,"25-29","Lesionados","Pick up","Colision"
18,"Mayo","Martes",23,"Chimaltenango","Rural",99,"Hombre",28,"25-29","Lesionados","Pick up","Colision"
4,"Abril","Domingo",12,"Chimaltenango","Rural",99,"Hombre",25,"25-29","Lesionados","Motocicleta","Colision"
19,"Mayo","Miercoles",11,"Chimaltenango","Rural",99,"Hombre",26,"25-29","Lesionados","Motocicleta","Colision"
16,"Enero","Sabado",7,"Chimaltenango","Rural",99,"Mujer",29,"25-29","Lesionados","Bus extraurbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",24,"20-24","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Mujer",25,"25-29","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",28,"25-29","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",28,"25-29","Lesionados","Bus urbano","Colision"
15,"Septiembre","Miercoles",19,"Chimaltenango","Rural",99,"Hombre",19,"15-19","Lesionados","Motocicleta","Choque, empotro"
15,"Septiembre","Miercoles",19,"Chimaltenango","Rural",99,"Hombre",21,"20-24","Lesionados","Motocicleta","Choque, empotro"
17,"Septiembre","Viernes",15,"Chimaltenango","Rural",99,"Mujer",40,"40-44","Lesionados","Automovil","Colision"
17,"Septiembre","Viernes",15,"Chimaltenango","Rural",99,"Mujer",41,"40-44","Lesionados","Camioneta","Colision"
19,"Mayo","Miercoles",11,"Chimaltenango","Rural",99,"Hombre",31,"30-34","Lesionados","Motocicleta","Colision"
16,"Enero","Sabado",7,"Chimaltenango","Rural",99,"Mujer",30,"30-34","Lesionados","Bus extraurbano","Colision"
16,"Enero","Sabado",7,"Chimaltenango","Rural",99,"Hombre",40,"40-44","Lesionados","Bus extraurbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",32,"30-34","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",32,"30-34","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",35,"35-39","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",51,"50-54","Lesionados","Bus urbano","Colision"
23,"Octubre","Sabado",5,"Chimaltenango","Rural",99,"Hombre",51,"50-54","Lesionados","Bus urbano","Colision"
30,"Enero","Sabado",15,"Sololá","Rural",99,"Hombre",14,"Menos 15","Lesionados","Mototaxi","Colision"
9,"Septiembre","Jueves",19,"Quetzaltenango","Rural",99,"Hombre",999,"Ignorado","Lesionados","Camion","Colision"
19,"Diciembre","Domingo",18,"Quetzaltenango","Rural",99,"Hombre",1,"Menos 15","Lesionados","Motocicleta","Colision"
7,"Agosto","Sabado",17,"Quetzaltenango","Rural",99,"Hombre",16,"15-19","Lesionados","Automovil","Colision"
19,"Diciembre","Domingo",18,"Quetzaltenango","Rural",99,"Mujer",22,"20-24","Lesionados","Motocicleta","Colision"
19,"Diciembre","Domingo",18,"Quetzaltenango","Rural",99,"Hombre",23,"20-24","Fallecidos","Motocicleta","Colision"
31,"Enero","Domingo",21,"Quetzaltenango","Rural",99,"Mujer",30,"30-34","Lesionados","Camioneta","Colision"
20,"Julio","Martes",12,"Quetzaltenango","Rural",99,"Hombre",32,"30-34","Fallecidos","Ignorado","Choque, empotro"
20,"Julio","Martes",12,"Quetzaltenango","Rural",99,"Hombre",32,"30-34","Lesionados","Ignorado","Choque, empotro"
31,"Enero","Domingo",21,"Quetzaltenango","Rural",99,"Mujer",50,"50-54","Lesionados","Pick up","Colision"
